,Trade ID,Symbol,Strategy Name,Entry Time,Exit Time,Entry Price,Exit Price,Position Size,Direction,PnL,PnL %,Candle Index Entry,Candle Index Exit,SL,TP,Risk-Reward Ratio,Commissions,Spread,Exit Status
118,119,tst,CrossSignalStrategy,2024-03-01 09:45:00,2024-03-01 10:30:00,2046.283,2046.255,0,Long,5.027999999999793,0.24571381377843596,3813,3816,2043.631,2051.283,1.8853695324284865,0.0,4.351000000000113,TP
119,120,tst,CrossSignalStrategy,2024-03-01 15:15:00,2024-03-01 15:45:00,2063.632,2063.632,0,Long,5.0,0.24229126123262285,3835,3837,2046.627,2068.632,0.2940311673037323,0.0,5.7409999999999854,TP
120,121,tst,CrossSignalStrategy,2024-03-04 06:45:00,2024-03-04 13:15:00,2083.456,2083.453,0,Long,-2.1230000000000473,-0.10189800024574779,3889,3915,2081.33,2088.456,2.3518344308558423,0.0,2.6959999999999127,SL
121,122,tst,CrossSignalStrategy,2024-03-04 13:45:00,2024-03-04 14:15:00,2091.577,2091.577,0,Long,5.0,0.23905407259689695,3917,3919,2081.455,2096.577,0.4939735230191516,0.0,5.5770000000002256,TP
122,123,tst,CrossSignalStrategy,2024-03-05 04:45:00,2024-03-05 07:15:00,2115.898,2115.847,0,Long,-1.8830000000002656,-0.08899294767518402,3969,3979,2113.964,2120.898,2.585315408479572,0.0,2.380000000000109,SL
123,124,tst,CrossSignalStrategy,2024-03-05 08:15:00,2024-03-05 10:00:00,2120.868,2120.821,0,Long,5.0470000000000255,0.237968605306885,3983,3990,2114.438,2125.868,0.7776049766718705,0.0,2.838999999999942,TP
124,125,tst,CrossSignalStrategy,2024-03-05 13:15:00,2024-03-05 13:45:00,2131.703,2131.703,0,Long,-7.55600000000004,-0.35445838374295296,4003,4005,2124.147,2136.703,0.6617257808364179,0.0,8.906999999999698,SL
125,126,tst,CrossSignalStrategy,2024-03-05 18:15:00,2024-03-05 18:45:00,2133.402,2133.361,0,Long,-3.3219999999996617,-0.15571373796404342,4023,4025,2130.408,2138.402,1.6700066800266409,0.0,1.7980000000002292,SL
126,127,tst,CrossSignalStrategy,2024-03-05 19:00:00,2024-03-05 19:45:00,2132.756,2132.703,0,Long,-2.7530000000001564,-0.12908180776423353,4026,4029,2129.95,2137.756,1.7818959372772376,0.0,3.0899999999996908,SL
127,128,tst,CrossSignalStrategy,2024-03-06 04:15:00,2024-03-06 07:30:00,2125.542,2125.542,0,Long,5.0,0.23523411910938483,4055,4068,2124.716,2130.542,6.053268765133012,0.0,2.6649999999999636,TP
128,129,tst,CrossSignalStrategy,2024-03-06 11:15:00,2024-03-06 12:00:00,2127.829,2127.829,0,Long,5.0,0.23498128844000152,4083,4086,2125.53,2132.829,2.1748586341887983,0.0,2.049999999999727,TP
129,130,tst,CrossSignalStrategy,2024-03-06 18:15:00,2024-03-06 19:00:00,2150.638,2150.638,0,Long,-6.690000000000055,-0.3110704823405917,4111,4114,2143.948,2155.638,0.7473841554558982,0.0,6.5219999999999345,SL
130,131,tst,CrossSignalStrategy,2024-03-07 02:45:00,2024-03-07 04:00:00,2150.706,2150.65,0,Long,5.05600000000004,0.23508559514875765,4137,4142,2145.848,2155.706,1.0292301358583409,0.0,9.929000000000087,TP
131,132,tst,CrossSignalStrategy,2024-03-07 13:15:00,2024-03-07 14:00:00,2161.219,2161.219,0,Long,-3.90099999999984,-0.18049998635028844,4179,4182,2157.318,2166.219,1.2817226352217905,0.0,5.7590000000000146,SL
132,133,tst,CrossSignalStrategy,2024-03-07 16:45:00,2024-03-07 17:45:00,2156.088,2156.088,0,Long,-0.8279999999999745,-0.038402885225462716,4193,4197,2155.26,2161.088,6.038647342995355,0.0,3.3960000000001855,SL
133,134,tst,CrossSignalStrategy,2024-03-08 05:30:00,2024-03-08 06:00:00,2157.959,2157.959,0,Long,-1.556999999999789,-0.07215150982941701,4236,4238,2156.402,2162.959,3.2113037893389067,0.0,1.5320000000001528,SL
134,135,tst,CrossSignalStrategy,2024-03-08 13:30:00,2024-03-08 17:00:00,2180.75,2180.712,0,Long,5.038000000000011,0.2310214375788151,4268,4282,2163.238,2185.75,0.2855185015989008,0.0,11.087999999999738,TP
135,136,tst,CrossSignalStrategy,2024-03-10 23:15:00,2024-03-11 00:45:00,2182.314,2182.272,0,Long,5.041999999999916,0.23103916301686728,4303,4309,2177.114,2187.314,0.9615384615384952,0.0,2.8020000000001346,TP
136,137,tst,CrossSignalStrategy,2024-03-11 05:00:00,2024-03-11 05:30:00,2181.271,2181.25,0,Long,-1.7600000000002183,-0.08068690226937497,4326,4328,2179.49,2186.271,2.8074115665350177,0.0,2.7390000000000327,SL
137,138,tst,CrossSignalStrategy,2024-03-11 07:45:00,2024-03-11 08:30:00,2182.2,2182.2,0,Long,-4.118999999999687,-0.18875446796809126,4337,4340,2178.081,2187.2,1.2138868657442048,0.0,2.894999999999982,SL
138,139,tst,CrossSignalStrategy,2024-03-11 10:00:00,2024-03-11 10:30:00,2179.788,2179.752,0,Long,-0.8479999999999563,-0.038902865783276,4346,4348,2179.347,2184.788,11.337868480730675,0.0,1.8029999999998836,SL
139,140,tst,CrossSignalStrategy,2024-03-11 12:00:00,2024-03-11 12:30:00,2178.888,2178.85,0,Long,-0.5889999999999418,-0.027032137493985087,4354,4356,2178.261,2183.888,7.9744816586927865,0.0,4.099999999999909,SL
140,141,tst,CrossSignalStrategy,2024-03-11 13:30:00,2024-03-11 14:00:00,2183.719,2183.673,0,Long,-7.454999999999927,-0.34139007811902206,4360,4362,2176.218,2188.719,0.6665777896280315,0.0,7.170999999999822,SL
141,142,tst,CrossSignalStrategy,2024-03-11 19:15:00,2024-03-11 22:45:00,2183.102,2183.072,0,Long,-2.47400000000016,-0.11332498435712854,4383,4393,2180.598,2188.102,1.9968051118211616,0.0,1.1709999999998217,SL
142,143,tst,CrossSignalStrategy,2024-03-11 23:30:00,2024-03-12 00:30:00,2183.077,2183.075,0,Long,-1.2449999999998909,-0.05702959629916355,4396,4400,2181.83,2188.077,4.00962309542807,0.0,1.66399999999976,SL
143,144,tst,CrossSignalStrategy,2024-03-12 07:30:00,2024-03-12 11:00:00,2176.654,2176.654,0,Long,-1.4229999999997744,-0.06537557186396067,4428,4442,2175.231,2181.654,3.5137034434299315,0.0,3.1010000000001128,SL
144,145,tst,CrossSignalStrategy,2024-03-12 12:30:00,2024-03-12 13:00:00,2179.667,2179.619,0,Long,-12.170000000000073,-0.558342168780831,4448,4450,2167.449,2184.667,0.40923228024227065,0.0,11.209000000000287,SL
145,146,tst,CrossSignalStrategy,2024-03-12 15:45:00,2024-03-12 17:15:00,2163.015,2163.007,0,Long,-3.05600000000004,-0.14128427218489192,4461,4467,2159.951,2168.015,1.6318537859008628,0.0,2.8880000000003747,SL
146,147,tst,CrossSignalStrategy,2024-03-12 19:45:00,2024-03-13 10:30:00,2157.314,2157.299,0,Long,5.014999999999873,0.2324650004588981,4477,4532,2154.59,2162.314,1.835535976505338,0.0,3.1350000000002183,TP
147,148,tst,CrossSignalStrategy,2024-03-14 08:15:00,2024-03-14 09:15:00,2169.616,2169.616,0,Long,-1.5,-0.06913665828423095,4615,4619,2168.116,2174.616,3.3333333333333335,0.0,1.3130000000001019,SL
148,149,tst,CrossSignalStrategy,2024-03-14 16:45:00,2024-03-14 17:15:00,2158.735,2158.726,0,Long,5.0090000000000146,0.23203403845307619,4649,4651,2158.539,2163.735,25.510204081644016,0.0,2.980999999999767,TP
149,150,tst,CrossSignalStrategy,2024-03-14 23:45:00,2024-03-15 00:15:00,2161.645,2161.645,0,Long,-0.650000000000091,-0.030069692294529906,4673,4675,2161.124,2166.645,9.59692898272211,0.0,1.0390000000002146,SL
150,151,tst,CrossSignalStrategy,2024-03-15 00:30:00,2024-03-15 05:30:00,2162.337,2162.33,0,Long,5.007000000000062,0.2315550258817225,4676,4696,2160.645,2167.337,2.955082742316772,0.0,3.4020000000000437,TP
151,152,tst,CrossSignalStrategy,2024-03-15 09:45:00,2024-03-15 11:00:00,2171.811,2171.808,0,Long,-4.326999999999771,-0.19923464795047868,4713,4718,2167.481,2176.811,1.1547344110854698,0.0,3.0599999999999454,SL
152,153,tst,CrossSignalStrategy,2024-03-15 15:00:00,2024-03-15 15:30:00,2162.225,2162.194,0,Long,-1.7660000000000764,-0.08167512631664496,4734,4736,2160.428,2167.225,2.7824151363383023,0.0,1.724999999999909,SL
153,154,tst,CrossSignalStrategy,2024-03-15 18:30:00,2024-03-15 19:30:00,2159.737,2159.737,0,Long,-2.162000000000262,-0.10010478127662127,4748,4752,2157.575,2164.737,2.312673450508508,0.0,0.7699999999999818,SL
154,155,tst,CrossSignalStrategy,2024-03-17 23:45:00,2024-03-18 01:00:00,2156.517,2156.473,0,Long,-1.9429999999997563,-0.09009898832236224,4765,4770,2154.53,2161.517,2.5163563160548277,0.0,3.7660000000000764,SL
155,156,tst,CrossSignalStrategy,2024-03-18 05:00:00,2024-03-18 05:30:00,2147.976,2147.916,0,Long,-1.3520000000003165,-0.0629429751542995,4786,4788,2146.795,2152.976,4.233700254021872,0.0,2.1489999999998872,SL
156,157,tst,CrossSignalStrategy,2024-03-18 23:45:00,2024-03-19 00:45:00,2161.65,2161.65,0,Long,-0.9659999999998945,-0.04468808549024562,4857,4861,2160.684,2166.65,5.175983436853567,0.0,1.538000000000011,SL
157,158,tst,CrossSignalStrategy,2024-03-19 10:00:00,2024-03-19 12:15:00,2155.283,2155.276,0,Long,-2.8859999999999673,-0.13390352914211115,4898,4907,2152.39,2160.283,1.7283097131005702,0.0,4.6159999999999854,SL
158,159,tst,CrossSignalStrategy,2024-03-19 14:45:00,2024-03-19 15:15:00,2154.85,2154.839,0,Long,-2.4919999999997344,-0.1156461006566459,4917,4919,2152.347,2159.85,1.9976028765483802,0.0,2.856000000000222,SL
159,160,tst,CrossSignalStrategy,2024-03-19 15:45:00,2024-03-19 22:15:00,2154.219,2154.219,0,Long,5.0,0.23210267851133054,4921,4943,2151.74,2159.219,2.016942315449559,0.0,1.5809999999996762,TP
160,161,tst,CrossSignalStrategy,2024-03-20 01:30:00,2024-03-20 02:00:00,2159.05,2159.042,0,Long,-1.2539999999999054,-0.058081100484004784,4956,4958,2157.788,2164.05,3.961965134706278,0.0,1.5489999999999782,SL
161,162,tst,CrossSignalStrategy,2024-03-20 07:45:00,2024-03-20 08:15:00,2158.266,2158.224,0,Long,-3.1970000000001164,-0.14812817326502462,4981,4983,2157.666,2163.266,8.333333333334597,0.0,2.4789999999998145,SL
162,163,tst,CrossSignalStrategy,2024-03-20 13:00:00,2024-03-20 14:00:00,2154.727,2154.68,0,Long,5.0470000000000255,0.23422920861900492,5002,5006,2149.512,2159.727,0.9587727708533647,0.0,7.527000000000044,TP
163,164,tst,CrossSignalStrategy,2024-03-21 10:15:00,2024-03-21 12:30:00,2210.737,2210.737,0,Long,-5.605000000000018,-0.25353535947514416,5083,5092,2205.132,2215.737,0.8920606601248856,0.0,5.082999999999629,SL
164,165,tst,CrossSignalStrategy,2024-03-21 17:00:00,2024-03-22 01:45:00,2182.635,2182.635,0,Long,-5.438000000000102,-0.2491483917375146,5110,5141,2177.197,2187.635,0.919455682236099,0.0,9.582000000000335,SL
165,166,tst,CrossSignalStrategy,2024-03-22 05:00:00,2024-03-22 05:30:00,2174.828,2174.828,0,Long,-1.45699999999988,-0.06699380364791514,5154,5156,2173.371,2179.828,3.4317089910778393,0.0,2.094000000000051,SL
166,167,tst,CrossSignalStrategy,2024-03-22 09:00:00,2024-03-22 11:45:00,2168.802,2168.771,0,Long,-3.37900000000036,-0.15580029896691167,5170,5181,2165.392,2173.802,1.466275659823914,0.0,1.4529999999999745,SL
167,168,tst,CrossSignalStrategy,2024-03-22 19:15:00,2024-03-24 23:00:00,2163.163,2163.116,0,Long,5.0470000000000255,0.2333157510552846,5211,5222,2161.931,2168.163,4.058441558441654,0.0,2.5960000000000036,TP
168,169,tst,CrossSignalStrategy,2024-03-25 01:15:00,2024-03-25 02:30:00,2172.415,2172.368,0,Long,5.0470000000000255,0.23232209315439387,5231,5236,2163.897,2177.415,0.5869922517022755,0.0,3.1039999999998145,TP
169,170,tst,CrossSignalStrategy,2024-03-25 09:30:00,2024-03-25 12:00:00,2168.544,2168.544,0,Long,5.0,0.23056945120781502,5264,5274,2164.352,2173.544,1.1927480916030513,0.0,4.088999999999942,TP
170,171,tst,CrossSignalStrategy,2024-03-25 23:00:00,2024-03-25 23:30:00,2172.534,2172.529,0,Long,-0.8730000000000473,-0.04018349079922557,5314,5316,2171.656,2177.534,5.694760820044544,0.0,1.0429999999996653,SL
171,172,tst,CrossSignalStrategy,2024-03-26 04:15:00,2024-03-26 07:00:00,2171.513,2171.513,0,Long,-1.4239999999999782,-0.06557639765453756,5335,5346,2170.089,2176.513,3.5112359550562338,0.0,1.77599999999984,SL
172,173,tst,CrossSignalStrategy,2024-03-26 07:15:00,2024-03-26 08:15:00,2171.605,2171.596,0,Long,5.0090000000000146,0.23065889054409133,5347,5351,2170.002,2176.605,3.119151590767184,0.0,3.836999999999989,TP
173,174,tst,CrossSignalStrategy,2024-03-26 18:30:00,2024-03-26 20:30:00,2178.474,2178.467,0,Long,-2.59900000000016,-0.1193036960734973,5392,5400,2175.868,2183.474,1.9186492709131138,0.0,1.5429999999996653,SL
174,175,tst,CrossSignalStrategy,2024-03-27 03:00:00,2024-03-27 09:30:00,2180.212,2180.168,0,Long,5.043999999999869,0.2313536481773272,5422,5448,2174.681,2185.212,0.9039956608208364,0.0,14.429999999999836,TP
175,176,tst,CrossSignalStrategy,2024-03-27 14:30:00,2024-03-27 15:15:00,2192.625,2192.625,0,Long,-2.826000000000022,-0.1288866085171893,5468,5471,2189.799,2197.625,1.769285208775641,0.0,3.5169999999998254,SL
176,177,tst,CrossSignalStrategy,2024-03-27 20:00:00,2024-03-27 22:30:00,2193.45,2192.252,0,Long,-0.7469999999998436,-0.034055939273739705,5490,5496,2191.505,2198.45,2.5706940874039836,0.0,1.4479999999998654,SL
177,178,tst,CrossSignalStrategy,2024-03-28 02:15:00,2024-03-28 05:45:00,2193.95,2193.949,0,Long,5.000999999999749,0.2279450306524647,5511,5525,2189.11,2198.95,1.0330578512397355,0.0,3.4769999999998618,TP
178,179,tst,CrossSignalStrategy,2024-03-28 09:45:00,2024-03-28 10:15:00,2197.763,2197.762,0,Long,5.000999999999749,0.2275495583463617,5541,5543,2194.789,2202.763,1.6812373907197362,0.0,9.940000000000055,TP
179,180,tst,CrossSignalStrategy,2024-03-28 15:30:00,2024-03-28 16:15:00,2214.261,2214.243,0,Long,5.018000000000029,0.22662188423135435,5564,5567,2212.985,2219.261,3.918495297806134,0.0,5.27599999999984,TP
180,181,tst,CrossSignalStrategy,2024-04-01 12:45:00,2024-04-01 13:15:00,2252.525,2252.478,0,Long,5.0470000000000255,0.22405966637440317,5645,5647,2247.717,2257.525,1.039933444259569,0.0,4.126000000000204,TP
181,182,tst,CrossSignalStrategy,2024-04-01 12:45:00,2024-04-01 14:45:00,2252.525,2232.58,0,Long,5.0,0.2219731190552824,5645,5653,2247.717,2257.525,1.039933444259569,0.0,7.3770000000004075,TP
182,183,tst,CrossSignalStrategy,2024-04-01 16:15:00,2024-04-01 17:15:00,2241.766,2241.733,0,Long,-4.653000000000247,-0.207559575798734,5659,5663,2237.08,2246.766,1.0670081092615964,0.0,4.317000000000007,SL
183,184,tst,CrossSignalStrategy,2024-04-02 03:00:00,2024-04-02 04:45:00,2254.255,2254.238,0,Long,5.01700000000028,0.22255689795521266,5698,5705,2250.222,2259.255,1.239771881973747,0.0,3.757000000000062,TP
184,185,tst,CrossSignalStrategy,2024-04-02 08:00:00,2024-04-02 12:15:00,2262.033,2261.987,0,Long,-7.019999999999982,-0.31034030007519703,5718,5735,2254.967,2267.033,0.7076139258420803,0.0,3.963999999999942,SL
185,186,tst,CrossSignalStrategy,2024-04-02 13:45:00,2024-04-02 14:15:00,2265.365,2265.293,0,Long,5.550999999999931,0.24503777536952903,5741,5743,2257.751,2270.365,0.6566850538482109,0.0,6.440000000000055,TP
186,187,tst,CrossSignalStrategy,2024-04-02 17:30:00,2024-04-02 18:00:00,2262.767,2262.767,0,Long,5.0,0.22096839842546762,5756,5758,2260.219,2267.767,1.962323390894993,0.0,7.03899999999976,TP
187,188,tst,CrossSignalStrategy,2024-04-03 10:45:00,2024-04-03 11:15:00,2272.673,2272.66,0,Long,-2.83199999999988,-0.12461097571009469,5821,5823,2269.828,2277.673,1.7574692442883486,0.0,4.289000000000215,SL
188,189,tst,CrossSignalStrategy,2024-04-04 10:00:00,2024-04-04 10:30:00,2293.616,2293.604,0,Long,-1.0109999999999673,-0.04407886934866025,5910,5912,2292.593,2298.616,4.887585532746162,0.0,1.5979999999999563,SL
189,190,tst,CrossSignalStrategy,2024-04-04 14:00:00,2024-04-04 14:30:00,2292.124,2292.124,0,Long,5.348000000000411,0.23332071039788477,5926,5928,2284.749,2297.124,0.6779661016949152,0.0,4.429999999999836,TP
190,191,tst,CrossSignalStrategy,2024-04-04 17:45:00,2024-04-04 18:15:00,2293.969,2293.918,0,Long,5.050999999999931,0.22018606179943717,5941,5943,2289.259,2298.969,1.0615711252653846,0.0,7.565000000000055,TP
191,192,tst,CrossSignalStrategy,2024-04-05 03:15:00,2024-04-05 07:00:00,2278.347,2278.347,0,Long,5.0,0.21945735219437598,5975,5990,2273.523,2283.347,1.0364842454394545,0.0,6.248999999999796,TP
192,193,tst,CrossSignalStrategy,2024-04-05 13:45:00,2024-04-05 14:15:00,2299.753,2299.7,0,Long,5.053000000000338,0.21971924811057267,6017,6019,2292.267,2304.753,0.6679134384183515,0.0,11.983000000000175,TP
193,194,tst,CrossSignalStrategy,2024-04-08 01:30:00,2024-04-08 02:00:00,2317.586,2317.586,0,Long,6.613000000000284,0.28534000464277415,6060,6062,2306.823,2322.586,0.46455449224194345,0.0,8.204999999999927,TP
194,195,tst,CrossSignalStrategy,2024-04-08 10:30:00,2024-04-08 12:00:00,2342.714,2342.714,0,Long,-6.55600000000004,-0.27984636622310877,6096,6102,2336.158,2347.714,0.7626601586333084,0.0,5.960000000000036,SL
195,196,tst,CrossSignalStrategy,2024-04-08 15:30:00,2024-04-08 16:00:00,2328.943,2328.943,0,Long,-1.0610000000001492,-0.04555714759872393,6116,6118,2328.013,2333.943,5.376344086019823,0.0,2.7100000000000364,SL
196,197,tst,CrossSignalStrategy,2024-04-09 01:00:00,2024-04-09 01:30:00,2343.267,2343.267,0,Long,5.0,0.2133773061285803,6150,6152,2339.127,2348.267,1.207729468599071,0.0,6.429999999999836,TP
197,198,tst,CrossSignalStrategy,2024-04-09 02:30:00,2024-04-09 07:00:00,2342.96,2342.96,0,Long,5.0,0.2134052651347014,6156,6174,2340.871,2347.96,2.3934897079943225,0.0,10.833000000000084,TP
198,199,tst,CrossSignalStrategy,2024-04-09 07:00:00,2024-04-09 09:15:00,2355.141,2355.141,0,Long,5.0,0.21230151400701697,6174,6183,2344.404,2360.141,0.46567942628294334,0.0,5.914000000000215,TP
199,200,tst,CrossSignalStrategy,2024-04-09 14:00:00,2024-04-09 14:30:00,2361.379,2361.379,0,Long,-8.054999999999836,-0.34111423875624525,6202,6204,2353.324,2366.379,0.620732464307896,0.0,19.195000000000164,SL
200,201,tst,CrossSignalStrategy,2024-04-09 17:45:00,2024-04-09 20:00:00,2347.324,2347.274,0,Long,5.050000000000182,0.21513860038069654,6217,6226,2343.762,2352.324,1.4037057832678672,0.0,2.86200000000008,TP
201,202,tst,CrossSignalStrategy,2024-04-10 03:00:00,2024-04-10 03:30:00,2353.041,2353.024,0,Long,-2.19399999999996,-0.09324104424869605,6250,6252,2350.83,2358.041,2.2614201718676874,0.0,1.5830000000000837,SL
202,203,tst,CrossSignalStrategy,2024-04-10 14:15:00,2024-04-10 14:45:00,2346.074,2346.037,0,Long,5.037000000000262,0.21469911008775774,6295,6297,2332.175,2351.074,0.35973811065544575,0.0,6.527999999999793,TP
203,204,tst,CrossSignalStrategy,2024-04-10 17:45:00,2024-04-10 18:45:00,2337.621,2337.621,0,Long,-8.300000000000182,-0.355061834232332,6309,6313,2329.321,2342.621,0.6024096385542037,0.0,8.548999999999978,SL
204,205,tst,CrossSignalStrategy,2024-04-10 20:15:00,2024-04-11 01:00:00,2333.016,2333.015,0,Long,5.001000000000204,0.21435772407905493,6319,6334,2329.511,2338.016,1.4265335235377588,0.0,5.5470000000000255,TP
205,206,tst,CrossSignalStrategy,2024-04-11 10:15:00,2024-04-11 12:30:00,2334.878,2334.876,0,Long,5.001999999999953,0.21422960857055284,6371,6380,2330.642,2339.878,1.1803588290839493,0.0,11.997999999999593,TP
206,207,tst,CrossSignalStrategy,2024-04-11 15:30:00,2024-04-11 16:45:00,2343.782,2343.726,0,Long,5.05600000000004,0.21571972137340586,6392,6397,2337.567,2348.782,0.8045052292839715,0.0,3.2460000000000946,TP
207,208,tst,CrossSignalStrategy,2024-04-12 01:30:00,2024-04-12 02:00:00,2387.957,2387.888,0,Long,5.06899999999996,0.2122735040873835,6428,6430,2381.346,2392.957,0.7563152321887905,0.0,6.16800000000012,TP
208,209,tst,CrossSignalStrategy,2024-04-12 07:00:00,2024-04-12 11:15:00,2398.059,2398.017,0,Long,-5.95699999999988,-0.24840923430156972,6450,6467,2392.06,2403.059,0.8334722453741942,0.0,3.811999999999898,SL
209,210,tst,CrossSignalStrategy,2024-04-12 13:45:00,2024-04-12 14:15:00,2404.308,2404.308,0,Long,9.693000000000211,0.40315134333871583,6477,6479,2393.384,2409.308,0.45770779934090167,0.0,8.719000000000051,TP
210,211,tst,CrossSignalStrategy,2024-04-12 20:30:00,2024-04-14 22:00:00,2342.818,2342.767,0,Long,26.338000000000193,1.1242017092236867,6504,6506,2341.691,2347.818,4.436557231586684,0.0,10.383000000000266,TP
211,212,tst,CrossSignalStrategy,2024-04-15 05:30:00,2024-04-15 06:45:00,2357.284,2357.261,0,Long,-2.8840000000000146,-0.12234418932975469,6536,6541,2354.377,2362.284,1.7199862401099888,0.0,5.139000000000124,SL
212,213,tst,CrossSignalStrategy,2024-04-15 10:30:00,2024-04-15 11:00:00,2350.463,2350.442,0,Long,6.268999999999778,0.26671340923042725,6556,6558,2349.796,2355.463,7.496251874058798,0.0,4.773000000000138,TP
213,214,tst,CrossSignalStrategy,2024-04-15 15:30:00,2024-04-15 16:30:00,2348.87,2348.84,0,Long,5.029999999999745,0.2141455252951311,6576,6580,2344.897,2353.87,1.258494840171169,0.0,11.555999999999585,TP
214,215,tst,CrossSignalStrategy,2024-04-16 10:00:00,2024-04-16 10:30:00,2374.468,2374.468,0,Long,-4.899999999999636,-0.20636201456493147,6646,6648,2369.568,2379.468,1.0204081632653819,0.0,3.050000000000182,SL
215,216,tst,CrossSignalStrategy,2024-04-16 14:45:00,2024-04-16 15:45:00,2382.913,2382.913,0,Long,5.0,0.20982721568097534,6665,6669,2366.291,2387.913,0.30080616051017006,0.0,6.856999999999971,TP
216,217,tst,CrossSignalStrategy,2024-04-17 02:15:00,2024-04-17 02:45:00,2385.111,2385.068,0,Long,-1.72400000000016,-0.07228175124764258,6707,6709,2383.344,2390.111,2.8296547821168616,0.0,1.856999999999971,SL
217,218,tst,CrossSignalStrategy,2024-04-17 07:15:00,2024-04-17 08:15:00,2380.827,2380.827,0,Long,5.0,0.21001105918237653,6727,6731,2378.836,2385.827,2.511300853841735,0.0,5.572999999999865,TP
218,219,tst,CrossSignalStrategy,2024-04-17 13:30:00,2024-04-17 15:15:00,2393.43,2393.43,0,Long,-8.06899999999996,-0.3371312300756638,6752,6759,2385.361,2398.43,0.619655471557817,0.0,5.0479999999997744,SL
219,220,tst,CrossSignalStrategy,2024-04-17 20:00:00,2024-04-17 20:30:00,2372.398,2372.398,0,Long,-0.28900000000021464,-0.01218176714026123,6778,6780,2372.109,2377.398,17.301038062270887,0.0,1.5399999999999636,SL
220,221,tst,CrossSignalStrategy,2024-04-17 23:15:00,2024-04-18 01:00:00,2366.416,2366.412,0,Long,5.00400000000036,0.2114590165042985,6787,6794,2363.469,2371.416,1.6966406515099433,0.0,2.644999999999982,TP
221,222,tst,CrossSignalStrategy,2024-04-18 08:00:00,2024-04-18 11:30:00,2379.317,2379.258,0,Long,5.0590000000001965,0.212624042950149,6822,6836,2374.926,2384.317,1.1386927806877507,0.0,4.242999999999938,TP
222,223,tst,CrossSignalStrategy,2024-04-18 11:30:00,2024-04-18 12:00:00,2382.462,2382.451,0,Long,5.010999999999967,0.21032864322704697,6836,6838,2378.908,2387.462,1.4068655036578157,0.0,6.563999999999851,TP
223,224,tst,CrossSignalStrategy,2024-04-18 12:00:00,2024-04-18 12:30:00,2384.852,2384.852,0,Long,-4.175999999999931,-0.17510520568990995,6838,6840,2380.676,2389.852,1.1973180076628551,0.0,4.6909999999998035,SL
224,225,tst,CrossSignalStrategy,2024-04-18 16:00:00,2024-04-18 19:15:00,2384.862,2384.862,0,Long,-6.358000000000175,-0.2665982350341518,6854,6867,2378.504,2389.862,0.7864108210128755,0.0,6.6550000000002,SL
225,226,tst,CrossSignalStrategy,2024-04-18 23:30:00,2024-04-19 00:00:00,2380.723,2380.723,0,Long,-1.0639999999998508,-0.0446923056567207,6880,6882,2379.659,2385.723,4.6992481203014105,0.0,4.22400000000016,SL
226,227,tst,CrossSignalStrategy,2024-04-19 01:00:00,2024-04-19 01:30:00,2389.263,2389.218,0,Long,6.563000000000102,0.27468721526261874,6886,6888,2376.49,2394.263,0.3914507163548067,0.0,19.771999999999935,TP
227,228,tst,CrossSignalStrategy,2024-04-19 07:00:00,2024-04-19 08:00:00,2391.93,2391.874,0,Long,-10.756999999999607,-0.44972051857703227,6910,6914,2381.117,2396.93,0.462406362711566,0.0,5.795999999999822,SL
228,229,tst,CrossSignalStrategy,2024-04-19 12:15:00,2024-04-19 13:15:00,2381.232,2381.232,0,Long,-6.773999999999887,-0.28447459130399255,6931,6935,2374.458,2386.232,0.7381163271331684,0.0,9.57400000000007,SL
229,230,tst,CrossSignalStrategy,2024-04-22 04:45:00,2024-04-22 05:15:00,2369.678,2369.677,0,Long,-1.4400000000000546,-0.0607677498799438,6993,6995,2368.722,2374.678,5.2301255230143235,0.0,2.617999999999938,SL
230,231,tst,CrossSignalStrategy,2024-04-22 08:00:00,2024-04-22 10:30:00,2360.433,2360.433,0,Long,-2.313999999999851,-0.09803286092000285,7006,7016,2358.119,2365.433,2.1607605877270193,0.0,3.199999999999818,SL
231,232,tst,CrossSignalStrategy,2024-04-22 14:30:00,2024-04-22 15:15:00,2341.249,2341.249,0,Long,-8.112999999999829,-0.3465244405870469,7032,7035,2333.136,2346.249,0.616294835449292,0.0,4.210000000000036,SL
232,233,tst,CrossSignalStrategy,2024-04-23 04:45:00,2024-04-23 05:15:00,2305.489,2305.489,0,Long,5.7409999999999854,0.2490144173318539,7085,7087,2304.432,2310.489,4.730368968778474,0.0,4.188000000000102,TP
233,234,tst,CrossSignalStrategy,2024-04-23 10:30:00,2024-04-23 12:00:00,2303.011,2302.96,0,Long,5.050999999999931,0.21932157510319883,7108,7114,2298.45,2308.011,1.096250822188081,0.0,7.469000000000051,TP
234,235,tst,CrossSignalStrategy,2024-04-24 03:00:00,2024-04-24 04:00:00,2323.602,2323.602,0,Long,5.0,0.21518315098713123,7170,7174,2318.524,2328.602,0.9846396218983902,0.0,3.5100000000002183,TP
235,236,tst,CrossSignalStrategy,2024-04-24 11:45:00,2024-04-24 12:15:00,2316.167,2316.167,0,Long,-2.73299999999972,-0.11799667295146334,7205,7207,2314.892,2321.167,3.9215686274507005,0.0,3.425999999999931,SL
